timestamp,prompt_id,input_tokens,output_tokens,size,util_gpu,util_mem
2025/06/13 18:47:21.272,8,10,895,10,98,100
2025/06/13 18:47:21.372,8,10,895,10,98,100
2025/06/13 18:47:21.472,8,10,895,10,98,100
2025/06/13 18:47:21.572,8,10,895,10,98,100
2025/06/13 18:47:21.672,8,10,895,10,98,100
2025/06/13 18:47:21.773,8,10,895,10,98,100
2025/06/13 18:47:21.873,8,10,895,10,98,100
2025/06/13 18:47:21.973,8,10,895,10,98,100
2025/06/13 18:47:22.073,8,10,895,10,98,100
2025/06/13 18:47:22.173,8,10,895,10,98,100
2025/06/13 18:47:22.274,8,10,895,10,98,100
2025/06/13 18:47:22.374,8,10,895,10,98,100
2025/06/13 18:47:22.474,8,10,895,10,98,100
2025/06/13 18:47:22.574,8,10,895,10,98,100
2025/06/13 18:47:22.674,8,10,895,10,98,100
2025/06/13 18:47:22.775,8,10,895,10,98,100
2025/06/13 18:47:22.875,8,10,895,10,98,100
2025/06/13 18:47:22.975,8,10,895,10,98,100
2025/06/13 18:47:23.075,8,10,895,10,98,100
2025/06/13 18:47:23.175,8,10,895,10,98,100
2025/06/13 18:47:23.275,8,10,895,10,98,100
2025/06/13 18:47:23.376,8,10,895,10,98,100
2025/06/13 18:47:23.476,8,10,895,10,98,100
2025/06/13 18:47:23.576,8,10,895,10,98,100
2025/06/13 18:47:23.676,8,10,895,10,98,100
2025/06/13 18:47:23.776,8,10,895,10,98,100
2025/06/13 18:47:23.876,8,10,895,10,98,100
2025/06/13 18:47:23.977,8,10,895,10,98,100
2025/06/13 18:47:24.077,8,10,895,10,98,100
2025/06/13 18:47:24.177,8,10,895,10,98,100
2025/06/13 18:47:24.277,8,10,895,10,98,100
2025/06/13 18:47:24.377,8,10,895,10,98,100
2025/06/13 18:47:24.477,8,10,895,10,98,100
2025/06/13 18:47:24.578,8,10,895,10,98,100
2025/06/13 18:47:24.678,8,10,895,10,98,100
2025/06/13 18:47:24.778,8,10,895,10,98,100
2025/06/13 18:47:24.878,8,10,895,10,98,100
2025/06/13 18:47:24.978,8,10,895,10,98,100
2025/06/13 18:47:25.078,8,10,895,10,98,100
2025/06/13 18:47:25.179,8,10,895,10,98,100
2025/06/13 18:47:25.279,8,10,895,10,98,100
2025/06/13 18:47:25.379,8,10,895,10,98,100
2025/06/13 18:47:25.479,8,10,895,10,98,100
2025/06/13 18:47:25.579,8,10,895,10,98,100
2025/06/13 18:47:25.680,8,10,895,10,98,100
2025/06/13 18:47:25.780,8,10,895,10,98,100
2025/06/13 18:47:25.880,8,10,895,10,98,100
2025/06/13 18:47:25.980,8,10,895,10,98,100
2025/06/13 18:47:26.080,8,10,895,10,98,100
2025/06/13 18:47:26.181,8,10,895,10,98,100
2025/06/13 18:47:26.281,8,10,895,10,98,100
2025/06/13 18:47:26.381,8,10,895,10,98,100
2025/06/13 18:47:26.481,8,10,895,10,98,100
2025/06/13 18:47:26.581,8,10,895,10,98,100
2025/06/13 18:47:26.682,8,10,895,10,98,100
2025/06/13 18:47:26.782,8,10,895,10,98,100
2025/06/13 18:47:26.882,8,10,895,10,98,100
2025/06/13 18:47:26.982,8,10,895,10,98,100
2025/06/13 18:47:27.082,8,10,895,10,98,100
2025/06/13 18:47:27.182,8,10,895,10,98,100
2025/06/13 18:47:27.283,8,10,895,10,98,100
2025/06/13 18:47:27.383,8,10,895,10,98,100
2025/06/13 18:47:27.483,8,10,895,10,98,100
2025/06/13 18:47:27.583,8,10,895,10,98,100
2025/06/13 18:47:27.684,8,10,895,10,98,100
2025/06/13 18:47:27.784,8,10,895,10,98,100
2025/06/13 18:47:27.884,8,10,895,10,98,100
2025/06/13 18:47:27.984,8,10,895,10,98,100
2025/06/13 18:47:28.084,8,10,895,10,98,100
2025/06/13 18:47:28.184,8,10,895,10,98,100
2025/06/13 18:47:28.285,8,10,895,10,98,100
2025/06/13 18:47:28.385,8,10,895,10,98,100
2025/06/13 18:47:28.485,8,10,895,10,98,100
2025/06/13 18:47:28.585,8,10,895,10,98,100
2025/06/13 18:47:28.685,8,10,895,10,98,100
2025/06/13 18:47:28.785,8,10,895,10,98,100
2025/06/13 18:47:28.885,8,10,895,10,98,100
2025/06/13 18:47:28.986,8,10,895,10,98,100
2025/06/13 18:47:29.086,8,10,895,10,98,100
2025/06/13 18:47:29.186,8,10,895,10,98,100
2025/06/13 18:47:29.286,8,10,895,10,98,100
2025/06/13 18:47:29.386,8,10,895,10,98,100
2025/06/13 18:47:29.486,8,10,895,10,98,100
2025/06/13 18:47:29.587,8,10,895,10,98,100
2025/06/13 18:47:29.687,8,10,895,10,98,100
2025/06/13 18:47:29.787,8,10,895,10,98,100
2025/06/13 18:47:29.887,8,10,895,10,98,100
2025/06/13 18:47:29.987,8,10,895,10,98,100
2025/06/13 18:47:30.087,8,10,895,10,98,100
2025/06/13 18:47:30.187,8,10,895,10,98,100
2025/06/13 18:47:30.288,8,10,895,10,98,100
2025/06/13 18:47:30.388,8,10,895,10,98,100
2025/06/13 18:47:30.488,8,10,895,10,98,100
2025/06/13 18:47:30.588,8,10,895,10,98,100
2025/06/13 18:47:30.688,8,10,895,10,98,100
2025/06/13 18:47:30.788,8,10,895,10,98,100
2025/06/13 18:47:30.888,8,10,895,10,98,100
2025/06/13 18:47:30.989,8,10,895,10,98,100
2025/06/13 18:47:31.089,8,10,895,10,98,100
2025/06/13 18:47:31.189,8,10,895,10,98,100
2025/06/13 18:47:31.289,8,10,895,10,98,100
2025/06/13 18:47:31.389,8,10,895,10,98,100
2025/06/13 18:47:31.489,8,10,895,10,98,100
2025/06/13 18:47:31.589,8,10,895,10,98,100
2025/06/13 18:47:31.689,8,10,895,10,98,100
2025/06/13 18:47:31.789,8,10,895,10,98,100
2025/06/13 18:47:31.890,8,10,895,10,98,100
2025/06/13 18:47:31.990,8,10,895,10,98,100
2025/06/13 18:47:32.090,8,10,895,10,98,100
2025/06/13 18:47:32.190,8,10,895,10,98,100
2025/06/13 18:47:32.290,8,10,895,10,98,100
2025/06/13 18:47:32.390,8,10,895,10,98,100
2025/06/13 18:47:32.490,8,10,895,10,98,100
2025/06/13 18:47:32.590,8,10,895,10,98,100
2025/06/13 18:47:32.690,8,10,895,10,98,100
2025/06/13 18:47:32.790,8,10,895,10,98,100
2025/06/13 18:47:32.890,8,10,895,10,98,100
2025/06/13 18:47:32.991,8,10,895,10,98,100
2025/06/13 18:47:33.091,8,10,895,10,98,100
2025/06/13 18:47:33.191,8,10,895,10,98,100
2025/06/13 18:47:33.291,8,10,895,10,98,100
2025/06/13 18:47:33.391,8,10,895,10,97,100
2025/06/13 18:47:33.491,8,10,895,10,97,100
2025/06/13 18:47:33.591,8,10,895,10,98,100
2025/06/13 18:47:33.691,8,10,895,10,98,100
2025/06/13 18:47:33.791,8,10,895,10,98,100
2025/06/13 18:47:33.892,8,10,895,10,98,100
2025/06/13 18:47:33.992,8,10,895,10,98,100
2025/06/13 18:47:34.092,8,10,895,10,98,100
2025/06/13 18:47:34.192,8,10,895,10,98,100
2025/06/13 18:47:34.292,8,10,895,10,98,100
2025/06/13 18:47:34.392,8,10,895,10,98,100
2025/06/13 18:47:34.492,8,10,895,10,98,100
2025/06/13 18:47:34.592,8,10,895,10,98,100
2025/06/13 18:47:34.692,8,10,895,10,98,100
2025/06/13 18:47:34.792,8,10,895,10,98,100
2025/06/13 18:47:34.893,8,10,895,10,98,100
2025/06/13 18:47:34.993,8,10,895,10,98,100
2025/06/13 18:47:35.093,8,10,895,10,98,100
2025/06/13 18:47:35.193,8,10,895,10,98,100
2025/06/13 18:47:35.293,8,10,895,10,98,100
2025/06/13 18:47:35.393,8,10,895,10,98,100
2025/06/13 18:47:35.493,8,10,895,10,98,100
2025/06/13 18:47:35.593,8,10,895,10,98,100
2025/06/13 18:47:35.694,8,10,895,10,98,100
2025/06/13 18:47:35.794,8,10,895,10,98,100
2025/06/13 18:47:35.894,8,10,895,10,98,100
2025/06/13 18:47:35.994,8,10,895,10,98,100
2025/06/13 18:47:36.094,8,10,895,10,98,100
2025/06/13 18:47:36.194,8,10,895,10,98,100
2025/06/13 18:47:36.294,8,10,895,10,98,100
2025/06/13 18:47:36.394,8,10,895,10,98,100
2025/06/13 18:47:36.494,8,10,895,10,98,100
2025/06/13 18:47:36.595,8,10,895,10,98,100
2025/06/13 18:47:36.695,8,10,895,10,98,100
2025/06/13 18:47:36.795,8,10,895,10,98,100
2025/06/13 18:47:36.895,8,10,895,10,98,100
2025/06/13 18:47:36.995,8,10,895,10,98,100
2025/06/13 18:47:37.095,8,10,895,10,98,100
2025/06/13 18:47:37.195,8,10,895,10,98,100
2025/06/13 18:47:37.295,8,10,895,10,98,100
2025/06/13 18:47:37.395,8,10,895,10,98,100
2025/06/13 18:47:37.496,8,10,895,10,98,100
2025/06/13 18:47:37.596,8,10,895,10,98,100
2025/06/13 18:47:37.696,8,10,895,10,98,100
2025/06/13 18:47:37.796,8,10,895,10,98,100
2025/06/13 18:47:37.896,8,10,895,10,98,100
2025/06/13 18:47:37.997,8,10,895,10,98,100
2025/06/13 18:47:38.097,8,10,895,10,98,100
2025/06/13 18:47:38.197,8,10,895,10,98,100
2025/06/13 18:47:38.297,8,10,895,10,98,100
2025/06/13 18:47:38.397,8,10,895,10,98,100
2025/06/13 18:47:38.497,8,10,895,10,98,100
2025/06/13 18:47:38.597,8,10,895,10,98,100
2025/06/13 18:47:38.697,8,10,895,10,98,100
2025/06/13 18:47:38.798,8,10,895,10,98,100
2025/06/13 18:47:38.898,8,10,895,10,98,100
2025/06/13 18:47:38.998,8,10,895,10,98,100
2025/06/13 18:47:39.098,8,10,895,10,98,100
2025/06/13 18:47:39.198,8,10,895,10,98,100
2025/06/13 18:47:39.298,8,10,895,10,98,100
2025/06/13 18:47:39.398,8,10,895,10,98,100
2025/06/13 18:47:39.498,8,10,895,10,98,100
2025/06/13 18:47:39.598,8,10,895,10,98,100
2025/06/13 18:47:39.698,8,10,895,10,98,100
2025/06/13 18:47:39.799,8,10,895,10,98,100
2025/06/13 18:47:39.899,8,10,895,10,98,100
2025/06/13 18:47:39.999,8,10,895,10,98,100
2025/06/13 18:47:40.099,8,10,895,10,98,100
2025/06/13 18:47:40.199,8,10,895,10,98,100
2025/06/13 18:47:40.299,8,10,895,10,98,100
2025/06/13 18:47:40.399,8,10,895,10,98,100
2025/06/13 18:47:40.499,8,10,895,10,98,100
2025/06/13 18:47:40.599,8,10,895,10,98,100
2025/06/13 18:47:40.700,8,10,895,10,98,100
2025/06/13 18:47:40.800,8,10,895,10,98,100
2025/06/13 18:47:40.900,8,10,895,10,98,100
2025/06/13 18:47:41.000,8,10,895,10,98,100
2025/06/13 18:47:41.100,8,10,895,10,98,100
2025/06/13 18:47:41.200,8,10,895,10,98,100
2025/06/13 18:47:41.300,8,10,895,10,98,100
2025/06/13 18:47:41.400,8,10,895,10,98,100
2025/06/13 18:47:41.500,8,10,895,10,98,100
2025/06/13 18:47:41.601,8,10,895,10,98,100
2025/06/13 18:47:41.701,8,10,895,10,98,100
2025/06/13 18:47:41.801,8,10,895,10,98,100
2025/06/13 18:47:41.901,8,10,895,10,98,100
2025/06/13 18:47:42.001,8,10,895,10,98,100
2025/06/13 18:47:42.101,8,10,895,10,98,100
2025/06/13 18:47:42.201,8,10,895,10,98,100
2025/06/13 18:47:42.301,8,10,895,10,98,100
2025/06/13 18:47:42.401,8,10,895,10,98,100
2025/06/13 18:47:42.501,8,10,895,10,98,100
2025/06/13 18:47:42.602,8,10,895,10,98,100
2025/06/13 18:47:42.702,8,10,895,10,98,100
2025/06/13 18:47:42.802,8,10,895,10,98,100
2025/06/13 18:47:42.902,8,10,895,10,98,100
2025/06/13 18:47:43.002,8,10,895,10,98,100
2025/06/13 18:47:43.102,8,10,895,10,98,100
2025/06/13 18:47:43.202,8,10,895,10,98,100
2025/06/13 18:47:43.302,8,10,895,10,98,100
2025/06/13 18:47:43.402,8,10,895,10,98,100
2025/06/13 18:47:43.503,8,10,895,10,98,100
2025/06/13 18:47:43.603,8,10,895,10,98,100
2025/06/13 18:47:43.703,8,10,895,10,98,100
2025/06/13 18:47:43.803,8,10,895,10,98,100
2025/06/13 18:47:43.903,8,10,895,10,98,100
2025/06/13 18:47:44.003,8,10,895,10,98,100
2025/06/13 18:47:44.103,8,10,895,10,98,100
2025/06/13 18:47:44.203,8,10,895,10,98,100
2025/06/13 18:47:44.303,8,10,895,10,98,100
2025/06/13 18:47:44.403,8,10,895,10,98,100
2025/06/13 18:47:44.504,8,10,895,10,98,100
2025/06/13 18:47:44.604,8,10,895,10,98,100
2025/06/13 18:47:44.704,8,10,895,10,98,100
2025/06/13 18:47:44.804,8,10,895,10,98,100
2025/06/13 18:47:44.904,8,10,895,10,98,100
2025/06/13 18:47:45.004,8,10,895,10,98,100
2025/06/13 18:47:45.104,8,10,895,10,98,100
2025/06/13 18:47:45.205,8,10,895,10,98,100
2025/06/13 18:47:45.305,8,10,895,10,98,100
2025/06/13 18:47:45.853,9,10,855,10,98,100
2025/06/13 18:47:45.974,9,10,855,10,98,100
2025/06/13 18:47:46.074,9,10,855,10,98,100
2025/06/13 18:47:46.175,9,10,855,10,98,100
2025/06/13 18:47:46.275,9,10,855,10,98,100
2025/06/13 18:47:46.375,9,10,855,10,98,100
2025/06/13 18:47:46.475,9,10,855,10,98,100
2025/06/13 18:47:46.575,9,10,855,10,98,100
2025/06/13 18:47:46.675,9,10,855,10,98,100
2025/06/13 18:47:46.775,9,10,855,10,98,100
2025/06/13 18:47:46.875,9,10,855,10,98,100
2025/06/13 18:47:46.976,9,10,855,10,98,100
2025/06/13 18:47:47.076,9,10,855,10,98,100
2025/06/13 18:47:47.176,9,10,855,10,98,100
2025/06/13 18:47:47.276,9,10,855,10,98,100
2025/06/13 18:47:47.376,9,10,855,10,98,100
2025/06/13 18:47:47.476,9,10,855,10,98,100
2025/06/13 18:47:47.576,9,10,855,10,98,100
2025/06/13 18:47:47.676,9,10,855,10,98,100
2025/06/13 18:47:47.776,9,10,855,10,98,100
2025/06/13 18:47:47.877,9,10,855,10,98,100
2025/06/13 18:47:47.977,9,10,855,10,98,100
2025/06/13 18:47:48.077,9,10,855,10,98,100
2025/06/13 18:47:48.177,9,10,855,10,98,100
2025/06/13 18:47:48.277,9,10,855,10,98,100
2025/06/13 18:47:48.377,9,10,855,10,98,100
2025/06/13 18:47:48.477,9,10,855,10,98,100
2025/06/13 18:47:48.577,9,10,855,10,98,100
2025/06/13 18:47:48.678,9,10,855,10,98,100
2025/06/13 18:47:48.778,9,10,855,10,98,100
2025/06/13 18:47:48.878,9,10,855,10,98,100
2025/06/13 18:47:48.978,9,10,855,10,98,100
2025/06/13 18:47:49.078,9,10,855,10,98,100
2025/06/13 18:47:49.178,9,10,855,10,98,100
2025/06/13 18:47:49.278,9,10,855,10,98,100
2025/06/13 18:47:49.378,9,10,855,10,98,100
2025/06/13 18:47:49.478,9,10,855,10,98,100
2025/06/13 18:47:49.579,9,10,855,10,98,100
2025/06/13 18:47:49.679,9,10,855,10,98,100
2025/06/13 18:47:49.779,9,10,855,10,98,100
2025/06/13 18:47:49.879,9,10,855,10,98,100
2025/06/13 18:47:49.979,9,10,855,10,98,100
2025/06/13 18:47:50.079,9,10,855,10,98,100
2025/06/13 18:47:50.179,9,10,855,10,98,100
2025/06/13 18:47:50.279,9,10,855,10,98,100
2025/06/13 18:47:50.379,9,10,855,10,98,100
2025/06/13 18:47:50.479,9,10,855,10,98,100
2025/06/13 18:47:50.580,9,10,855,10,98,100
2025/06/13 18:47:50.680,9,10,855,10,98,100
2025/06/13 18:47:50.780,9,10,855,10,98,100
2025/06/13 18:47:50.880,9,10,855,10,98,100
2025/06/13 18:47:50.980,9,10,855,10,98,100
2025/06/13 18:47:51.080,9,10,855,10,98,100
2025/06/13 18:47:51.180,9,10,855,10,98,100
2025/06/13 18:47:51.280,9,10,855,10,98,100
2025/06/13 18:47:51.380,9,10,855,10,98,100
2025/06/13 18:47:51.480,9,10,855,10,98,100
2025/06/13 18:47:51.581,9,10,855,10,98,100
2025/06/13 18:47:51.681,9,10,855,10,98,100
2025/06/13 18:47:51.781,9,10,855,10,98,100
2025/06/13 18:47:51.881,9,10,855,10,98,100
2025/06/13 18:47:51.981,9,10,855,10,98,100
2025/06/13 18:47:52.081,9,10,855,10,98,100
2025/06/13 18:47:52.181,9,10,855,10,98,100
2025/06/13 18:47:52.281,9,10,855,10,98,100
2025/06/13 18:47:52.381,9,10,855,10,98,100
2025/06/13 18:47:52.482,9,10,855,10,98,100
2025/06/13 18:47:52.582,9,10,855,10,98,100
2025/06/13 18:47:52.682,9,10,855,10,98,100
2025/06/13 18:47:52.782,9,10,855,10,98,100
2025/06/13 18:47:52.882,9,10,855,10,98,100
2025/06/13 18:47:52.982,9,10,855,10,98,100
2025/06/13 18:47:53.082,9,10,855,10,98,100
2025/06/13 18:47:53.182,9,10,855,10,98,100
2025/06/13 18:47:53.282,9,10,855,10,98,100
2025/06/13 18:47:53.383,9,10,855,10,98,100
2025/06/13 18:47:53.483,9,10,855,10,98,100
2025/06/13 18:47:53.583,9,10,855,10,98,100
2025/06/13 18:47:53.683,9,10,855,10,98,100
2025/06/13 18:47:53.783,9,10,855,10,98,100
2025/06/13 18:47:53.883,9,10,855,10,98,100
2025/06/13 18:47:53.983,9,10,855,10,98,100
2025/06/13 18:47:54.083,9,10,855,10,98,100
2025/06/13 18:47:54.183,9,10,855,10,98,100
2025/06/13 18:47:54.284,9,10,855,10,98,100
2025/06/13 18:47:54.384,9,10,855,10,98,100
2025/06/13 18:47:54.484,9,10,855,10,98,100
2025/06/13 18:47:54.584,9,10,855,10,98,100
2025/06/13 18:47:54.684,9,10,855,10,98,100
2025/06/13 18:47:54.784,9,10,855,10,98,100
2025/06/13 18:47:54.884,9,10,855,10,98,100
2025/06/13 18:47:54.984,9,10,855,10,98,100
2025/06/13 18:47:55.084,9,10,855,10,98,100
2025/06/13 18:47:55.185,9,10,855,10,98,100
2025/06/13 18:47:55.285,9,10,855,10,98,100
2025/06/13 18:47:55.385,9,10,855,10,98,100
2025/06/13 18:47:55.485,9,10,855,10,98,100
2025/06/13 18:47:55.585,9,10,855,10,98,100
2025/06/13 18:47:55.685,9,10,855,10,98,100
2025/06/13 18:47:55.785,9,10,855,10,98,100
2025/06/13 18:47:55.885,9,10,855,10,98,100
2025/06/13 18:47:55.985,9,10,855,10,98,100
2025/06/13 18:47:56.086,9,10,855,10,98,100
2025/06/13 18:47:56.186,9,10,855,10,98,100
2025/06/13 18:47:56.286,9,10,855,10,98,100
2025/06/13 18:47:56.386,9,10,855,10,98,100
2025/06/13 18:47:56.486,9,10,855,10,98,100
2025/06/13 18:47:56.586,9,10,855,10,98,100
2025/06/13 18:47:56.686,9,10,855,10,98,100
2025/06/13 18:47:56.786,9,10,855,10,98,100
2025/06/13 18:47:56.887,9,10,855,10,98,100
2025/06/13 18:47:56.987,9,10,855,10,98,100
2025/06/13 18:47:57.087,9,10,855,10,98,100
2025/06/13 18:47:57.187,9,10,855,10,98,100
2025/06/13 18:47:57.287,9,10,855,10,98,100
2025/06/13 18:47:57.387,9,10,855,10,98,100
2025/06/13 18:47:57.487,9,10,855,10,98,100
2025/06/13 18:47:57.587,9,10,855,10,98,100
2025/06/13 18:47:57.687,9,10,855,10,98,100
2025/06/13 18:47:57.788,9,10,855,10,98,100
2025/06/13 18:47:57.888,9,10,855,10,98,100
2025/06/13 18:47:57.988,9,10,855,10,98,100
2025/06/13 18:47:58.088,9,10,855,10,98,100
2025/06/13 18:47:58.188,9,10,855,10,98,100
2025/06/13 18:47:58.288,9,10,855,10,98,100
2025/06/13 18:47:58.388,9,10,855,10,98,100
2025/06/13 18:47:58.488,9,10,855,10,98,100
2025/06/13 18:47:58.588,9,10,855,10,98,100
2025/06/13 18:47:58.689,9,10,855,10,98,100
2025/06/13 18:47:58.789,9,10,855,10,98,100
2025/06/13 18:47:58.889,9,10,855,10,98,100
2025/06/13 18:47:58.989,9,10,855,10,98,100
2025/06/13 18:47:59.089,9,10,855,10,98,100
2025/06/13 18:47:59.189,9,10,855,10,98,100
2025/06/13 18:47:59.289,9,10,855,10,98,100
2025/06/13 18:47:59.389,9,10,855,10,98,100
2025/06/13 18:47:59.489,9,10,855,10,98,100
2025/06/13 18:47:59.589,9,10,855,10,98,100
2025/06/13 18:47:59.690,9,10,855,10,98,100
2025/06/13 18:47:59.790,9,10,855,10,98,100
2025/06/13 18:47:59.890,9,10,855,10,98,100
2025/06/13 18:47:59.990,9,10,855,10,98,100
2025/06/13 18:48:00.090,9,10,855,10,98,100
2025/06/13 18:48:00.190,9,10,855,10,98,100
2025/06/13 18:48:00.290,9,10,855,10,98,100
2025/06/13 18:48:00.390,9,10,855,10,98,100
2025/06/13 18:48:00.490,9,10,855,10,98,100
2025/06/13 18:48:00.591,9,10,855,10,98,100
2025/06/13 18:48:00.691,9,10,855,10,98,100
2025/06/13 18:48:00.791,9,10,855,10,98,100
2025/06/13 18:48:00.891,9,10,855,10,98,100
2025/06/13 18:48:00.991,9,10,855,10,98,100
2025/06/13 18:48:01.091,9,10,855,10,98,100
2025/06/13 18:48:01.191,9,10,855,10,98,100
2025/06/13 18:48:01.291,9,10,855,10,98,100
2025/06/13 18:48:01.391,9,10,855,10,98,100
2025/06/13 18:48:01.492,9,10,855,10,98,100
2025/06/13 18:48:01.592,9,10,855,10,98,100
2025/06/13 18:48:01.692,9,10,855,10,98,100
2025/06/13 18:48:01.792,9,10,855,10,97,100
2025/06/13 18:48:01.892,9,10,855,10,97,100
2025/06/13 18:48:01.992,9,10,855,10,98,100
2025/06/13 18:48:02.092,9,10,855,10,98,100
2025/06/13 18:48:02.192,9,10,855,10,98,100
2025/06/13 18:48:02.292,9,10,855,10,98,100
2025/06/13 18:48:02.393,9,10,855,10,98,100
2025/06/13 18:48:02.493,9,10,855,10,98,100
2025/06/13 18:48:02.593,9,10,855,10,98,100
2025/06/13 18:48:02.693,9,10,855,10,98,100
2025/06/13 18:48:02.793,9,10,855,10,98,100
2025/06/13 18:48:02.893,9,10,855,10,98,100
2025/06/13 18:48:02.993,9,10,855,10,98,100
2025/06/13 18:48:03.093,9,10,855,10,98,100
2025/06/13 18:48:03.193,9,10,855,10,98,100
2025/06/13 18:48:03.293,9,10,855,10,98,100
2025/06/13 18:48:03.394,9,10,855,10,98,100
2025/06/13 18:48:03.494,9,10,855,10,98,100
2025/06/13 18:48:03.594,9,10,855,10,98,100
2025/06/13 18:48:03.694,9,10,855,10,98,100
2025/06/13 18:48:03.794,9,10,855,10,98,100
2025/06/13 18:48:03.894,9,10,855,10,98,100
2025/06/13 18:48:03.994,9,10,855,10,98,100
2025/06/13 18:48:04.094,9,10,855,10,98,100
2025/06/13 18:48:04.194,9,10,855,10,98,100
2025/06/13 18:48:04.295,9,10,855,10,98,100
2025/06/13 18:48:04.395,9,10,855,10,98,100
2025/06/13 18:48:04.495,9,10,855,10,98,100
2025/06/13 18:48:04.595,9,10,855,10,98,100
2025/06/13 18:48:04.695,9,10,855,10,98,100
2025/06/13 18:48:04.795,9,10,855,10,98,100
2025/06/13 18:48:04.895,9,10,855,10,98,100
2025/06/13 18:48:04.995,9,10,855,10,98,100
2025/06/13 18:48:05.096,9,10,855,10,98,100
2025/06/13 18:48:05.196,9,10,855,10,98,100
2025/06/13 18:48:05.296,9,10,855,10,98,100
2025/06/13 18:48:05.396,9,10,855,10,98,100
2025/06/13 18:48:05.496,9,10,855,10,98,100
2025/06/13 18:48:05.596,9,10,855,10,98,100
2025/06/13 18:48:05.696,9,10,855,10,98,100
2025/06/13 18:48:05.796,9,10,855,10,98,100
2025/06/13 18:48:05.896,9,10,855,10,98,100
2025/06/13 18:48:05.996,9,10,855,10,98,100
2025/06/13 18:48:06.097,9,10,855,10,98,100
2025/06/13 18:48:06.197,9,10,855,10,98,100
2025/06/13 18:48:06.297,9,10,855,10,98,100
2025/06/13 18:48:06.397,9,10,855,10,98,100
2025/06/13 18:48:06.497,9,10,855,10,98,100
2025/06/13 18:48:06.597,9,10,855,10,98,100
2025/06/13 18:48:06.697,9,10,855,10,98,100
2025/06/13 18:48:06.797,9,10,855,10,98,100
2025/06/13 18:48:06.897,9,10,855,10,98,100
2025/06/13 18:48:06.997,9,10,855,10,98,100
2025/06/13 18:48:07.098,9,10,855,10,98,100
2025/06/13 18:48:07.198,9,10,855,10,98,100
2025/06/13 18:48:07.298,9,10,855,10,98,100
2025/06/13 18:48:07.398,9,10,855,10,98,100
2025/06/13 18:48:07.498,9,10,855,10,98,100
2025/06/13 18:48:07.598,9,10,855,10,98,100
2025/06/13 18:48:07.698,9,10,855,10,98,100
2025/06/13 18:48:07.798,9,10,855,10,98,100
2025/06/13 18:48:07.898,9,10,855,10,98,100
2025/06/13 18:48:07.999,9,10,855,10,98,100
2025/06/13 18:48:08.099,9,10,855,10,98,100
2025/06/13 18:48:08.199,9,10,855,10,98,100
2025/06/13 18:48:08.299,9,10,855,10,98,100
2025/06/13 18:48:08.399,9,10,855,10,98,100
2025/06/13 18:48:08.499,9,10,855,10,98,100
2025/06/13 18:48:08.599,9,10,855,10,98,100
2025/06/13 18:48:08.699,9,10,855,10,98,100
2025/06/13 18:48:08.799,9,10,855,10,98,100
2025/06/13 18:48:08.900,9,10,855,10,98,100
2025/06/13 18:48:09.000,9,10,855,10,98,100
2025/06/13 18:48:09.100,9,10,855,10,98,100
2025/06/13 18:48:09.200,9,10,855,10,98,100
2025/06/13 18:48:09.300,9,10,855,10,98,100
2025/06/13 18:48:09.400,9,10,855,10,98,100
2025/06/13 18:48:09.500,9,10,855,10,98,100
2025/06/13 18:48:09.600,9,10,855,10,98,100
2025/06/13 18:48:09.700,9,10,855,10,98,100
2025/06/13 18:48:09.801,9,10,855,10,98,100
2025/06/13 18:48:09.901,9,10,855,10,98,100
2025/06/13 18:48:10.001,9,10,855,10,98,100
2025/06/13 18:48:10.101,9,10,855,10,98,100
2025/06/13 18:48:10.201,9,10,855,10,98,100
2025/06/13 18:48:10.301,9,10,855,10,98,100
2025/06/13 18:48:10.401,9,10,855,10,98,100
2025/06/13 18:48:10.501,9,10,855,10,98,100
2025/06/13 18:48:10.601,9,10,855,10,98,100
2025/06/13 18:48:10.702,9,10,855,10,98,100
2025/06/13 18:48:10.802,9,10,855,10,98,100
2025/06/13 18:48:10.902,9,10,855,10,98,100
2025/06/13 18:48:11.002,9,10,855,10,98,100
2025/06/13 18:48:11.102,9,10,855,10,98,100
2025/06/13 18:48:11.202,9,10,855,10,98,100
2025/06/13 18:48:11.302,9,10,855,10,98,100
2025/06/13 18:48:11.402,9,10,855,10,98,100
2025/06/13 18:48:11.503,9,10,855,10,98,100
2025/06/13 18:48:11.603,9,10,855,10,98,100
2025/06/13 18:48:11.703,9,10,855,10,98,100
2025/06/13 18:48:11.803,9,10,855,10,98,100
2025/06/13 18:48:11.903,9,10,855,10,98,100
2025/06/13 18:48:12.003,9,10,855,10,98,100
2025/06/13 18:48:12.103,9,10,855,10,98,100
2025/06/13 18:48:12.203,9,10,855,10,98,100
2025/06/13 18:48:12.303,9,10,855,10,98,100
2025/06/13 18:48:12.404,9,10,855,10,98,100
2025/06/13 18:48:12.504,9,10,855,10,98,100
2025/06/13 18:48:12.604,9,10,855,10,98,100
2025/06/13 18:48:12.704,9,10,855,10,98,100
2025/06/13 18:48:12.804,9,10,855,10,98,100
2025/06/13 18:48:12.904,9,10,855,10,98,100
2025/06/13 18:48:13.004,9,10,855,10,98,100
2025/06/13 18:48:13.104,9,10,855,10,98,100
2025/06/13 18:48:13.204,9,10,855,10,98,100
2025/06/13 18:48:13.305,9,10,855,10,98,100
2025/06/13 18:48:13.405,9,10,855,10,98,100
